"popularity","acousticness","danceability","duration_ms","energy","instrumentalness","liveness","loudness","speechiness","tempo","valence"
45,0.278,0.588,362333,0.488,0.0352,-0.193584749072665,-1.95839032076004,-3.39322921201298,74.004,0.0591
37,0.0327,0.672,335307,0.74,0.0565,-1.98777435315401,-1.95368577497668,-3.4514385980989,98.243,0.61
27,0.000162,0.403,634573,0.963,0.918,-1.12085789761543,-1.72925157241835,-2.808423175249,176.054,0.241
38,0.032,0.447,312507,0.749,0.0312,-2.44876760317213,-1.88003093354866,-3.31593753771133,110.023,0.0537
32,3.14e-06,0.73,344926,0.712,0.885,-2.3382122706372,-2.52162572513845,-3.15590102570681,133.596,0.0418
29,0.269,0.349,226813,0.539,0.422,-2.09557092360972,-1.97886068523044,-3.4867552700238,95.034,0.0384
33,0.091,0.609,222373,0.677,0.445,-1.78976146656538,-2.02623762174309,-1.38230233985035,182.129,0.303
37,0.3,0.357,257000,0.87,0.942,-1.06421086195078,-2.12102833699411,-2.62970123469123,90.019,0.0395
30,0.00161,0.67,264707,0.688,0.654,-2.44992568089275,-1.67838847733352,-3.14655516328857,129.96,0.347
39,0.00687,0.765,280615,0.954,0.135,-1.05555279920766,-1.15505025299363,-1.75446368448436,130.04,0.494
45,0.428,0.624,238427,0.852,0.656,-2.17155683058764,-2.16756832951855,-1.8773173575897,135.223,0.512
33,0.0444,0.838,190435,0.698,0.0785,-3.58271925828555,-1.30354064390391,-1.58474529984373,92.029,0.774
39,0.0186,0.49,308387,0.924,0.372,-1.89047544216721,-1.75722185670397,-2.23492644452023,131.452,0.329
37,0.00988,0.344,233600,0.894,0.00161,-1.76609172247948,-1.4780507574598,-2.59561477177242,149.757,0.182
36,0.209,0.285,253533,0.514,6.65e-06,-0.346724613085564,-2.14455083029016,-3.38434026459573,149.782,0.123
26,0.00536,0.464,371920,0.685,0.582,-2.66931037278628,-1.92730650609103,-3.34387231504289,137.13,0.0891
23,0.0544,0.607,236027,0.751,0.0515,-1.42295834549148,-1.97911602209589,-3.07045581974993,139.956,0.178
42,0.15,0.837,321791,0.378,0.874,-2.28278246569787,-2.22821779085431,-2.78871810416966,104.995,0.317
38,0.203,0.581,276558,0.663,0.0754,-1.91054300521802,-2.05678891434083,-3.70095203534821,137.029,0.201
49,0.0323,0.71,344774,0.674,0.625,-1.05268335677971,-1.99974996874349,-3.18931702262666,152.037,0.585
40,0.0227,0.509,192107,0.705,0.00154,-2.68384551240539,-1.80788720026158,-2.73954086819358,150,0.231
38,0.0965,0.768,382587,0.615,0.912,-2.36765708973776,-2.31402893776902,-3.03239625792558,90.004,0.604
44,0.0808,0.632,136253,0.49,0.743,-1.44392347395653,-2.17569669846305,-1.39030238251743,176.399,0.506
33,0.0731,0.654,148267,0.726,0.891,-1.41469383564159,-1.76421081973602,-3.34104345884241,90.969,0.56
36,9.82e-05,0.706,182360,0.903,0.771,-3.44514926919134,-1.66623099723632,-2.79524341280459,134.998,0.501
27,0.000448,0.56,372080,0.813,0.0568,-2.21640739675299,-2.01324541912023,-2.62970123469123,128.998,0.17
33,0.0070599999999999,0.487,265707,0.727,0.603,-2.64226246056421,-1.95969313535448,-3.60086857679122,100.001,0.529
30,0.601,0.483,464000,0.455,0.927,-1.72036947314138,-2.34589596046382,-2.84558961512427,75.022,0.156
41,0.636,0.705,205458,0.418,0.874,-2.41463459680267,-2.43530000927509,-2.4569024533784,89.982,0.38
39,0.00359,0.67,215238,0.835,0.0521,-3.20152718653359,-1.747997709922,-2.97592964625781,118.975,0.506
46,0.0294,0.55,223543,0.655,0.0004849999999999,-2.1982250776698,-2.03061238369744,-2.70306265959117,137.056,0.348
28,0.003,0.509,254520,0.861,0.899,-1.02722229258144,-1.31616887304828,-3.16060691674423,174.967,0.61
35,0.0366,0.58,384200,0.662,0.0197,-2.25379492882461,-2.27412718601463,-3.34670919637809,150.182,0.971
50,0.0819,0.874,250560,0.769,0.0643,-2.39250980052203,-1.62348181676783,-3.14423228187243,123.027,0.158
30,0.0772,0.469,234217,0.547,0.463,-1.99510039324608,-1.70540379665632,-1.29098418131557,169.119,0.0638
46,0.0004559999999999,0.459,251913,0.926,0.755,-2.29263476214088,-1.5658111117619,-2.29263476214088,149.936,0.111
25,0.00782,0.584,226333,0.736,0.027,-2.61183134336167,-1.99824846651301,-2.6394574096366,100.519,0.574
47,0.19,0.839,91107,0.386,0.76,-2.43840481613658,-2.30132249084505,-2.80016549001002,105.03,0.176
33,0.00921,0.733,200111,0.87,6.6e-05,-2.22562405185792,-1.53219301901226,-1.57021719928082,145.27,0.532
25,0.0459,0.781,230040,0.5,0.00755,-2.8319141883246,-2.2725146952689,-2.10373423424888,91.885,0.64
31,0.000901,0.769,215294,0.792,0,-0.954511944694353,-1.59869685558897,-2.1982250776698,136.021,0.295
22,0.0011099999999999,0.604,161551,0.876,0.00148,-2.34549259400532,-1.67874339138033,-2.57308234069173,173.953,0.588
33,0.0015199999999999,0.697,243947,0.664,0.00541,-1.89047544216721,-1.856925587431,-1.88387475813586,77.488,0.744
43,0.0245,0.694,253286,0.505,8.34e-06,-2.85249810546808,-1.94270780694321,-3.07477548089444,152.387,0.278
37,0.438,0.777,234254,0.73,0.0919,-2.09557092360972,-1.96168742645737,-3.35240721749272,118.021,0.643
35,0.521,0.267,189630,0.71,0.895,-1.72597172869005,-1.91356861407007,-2.98578194270082,168.089,0.142
36,7.12e-05,0.798,420093,0.34,0.676,-3.47699909507844,-2.34825583572883,-2.00248050054371,119.998,0.498
24,0.0128,0.45,220000,0.755,0.205,-0.220646671115623,-2.05117917486197,-0.608806032126194,120.156,0.283
31,0.00082,0.725,282857,0.914,0.321,-2.17155683058764,-1.67601853846052,-2.83361342407756,111.973,0.195
38,0.0719,0.772,134656,0.884,0.892,-2.16282315061889,-1.77093229742963,-2.47218787738023,94.279,0.249
21,0.0015,0.649,235232,0.911,1.68e-05,-2.66068962974237,-1.65133042375386,-1.72036947314138,220.041,0.936
35,0.0333,0.787,203906,0.799,0.0104,-2.96811710652102,-1.80717302352802,-3.32423634052603,120.019,0.828
54,0.245,0.556,380627,0.291,0.881,-1.39836694235416,-2.45015964529609,-3.47054745979695,94.635,0.0387
31,0.00687,0.765,280615,0.954,0.135,-1.05555279920766,-1.15505025299363,-1.75446368448436,128.013,0.494
34,0.159,0.631,248616,0.768,0.327,-0.486133011175619,-1.67554374564801,-1.06421086195078,145.04,0.295
41,0.0391,0.614,340947,0.531,0.826,-1.32050662058189,-2.3711238712952,-2.9603651297167,138.045,0.0394
32,0.256,0.539,298720,0.586,0.0615,-1.49165487677772,-1.57392637001,-1.57987911019256,90.447,0.672
44,0.0948,0.735,239200,0.518,0.592,-1.86433016206289,-1.94447262241856,-3.04072963948473,132.98,0.495
65,0.0261,0.633,244147,0.921,0.0010199999999999,-1.17441400208439,-1.97630368446891,-3.00578260940749,119.865,0.925
32,0.186,0.824,388720,0.536,0.00282,-1.18417017702976,-2.51305174223187,-2.39579747471622,102.006,0.533
44,0.00327,0.538,332173,0.928,1.29e-06,-1.83885107676191,-1.59542966579193,-2.72876324269975,149.966,0.238
22,0.0074099999999999,0.734,109446,0.821,0.968,-2.25379492882461,-1.83233738375468,-3.3214624136433,113.378,0.0982
50,0.000416,0.534,245955,0.998,0.0717,-2.30258509299405,-1.04890286004989,-1.07880966137193,150.034,0.186
41,0.0026899999999999,0.62,243200,0.965,0.691,-2.54211212355878,-1.24526206426152,-2.15416508787577,74.982,0.282
47,5.64e-06,0.369,327707,0.961,0.701,-2.01740615076038,-1.66225946733991,-3.04282388108784,174.018,0.163
42,0.0114,0.703,261000,0.735,8.44e-05,-0.0725706928348354,-2.13888257964319,-3.43889924884617,115.301,0.94
32,0.169,0.282,347787,0.374,0.534,-2.47337341397433,-1.95821648113188,-3.47054745979695,150.135,0.0745
63,0.0159,0.781,182387,0.854,0.0493,-1.89711998488588,-1.94966025200801,-1.1679623668029,114.653,0.493
36,0.0095599999999999,0.56,205173,0.597,0.8,-1.80788885115794,-2.21999675350552,-3.47376807449699,119.969,0.0594
53,0.0208,0.57,240440,0.641,0.0184,-1.01611106715637,-2.08216183025102,-3.33540964112415,126.03,0.259
40,0.0152,0.577,283440,0.58,0.0028399999999999,-2.15416508787577,-1.83044909200696,-3.2754461763566,105.056,0.068
42,0.0105,0.602,233565,0.947,0.881,-1.04982212449868,-1.65523285120151,-1.94491064872223,148.907,0.359
41,0.00587,0.793,434012,0.685,0.924,-2.98380370268872,-2.24514178101703,-3.00578260940749,101.996,0.291
49,0.289,0.694,208667,0.385,0.395,-1.80180980508156,-2.036496614113,-3.50323010722731,141.006,0.798
33,0.000125,0.714,34289,0.97,0.0733,-1.13943428318836,-1.25760694691499,-1.04696905551627,111.873,0.465
35,0.288,0.596,288554,0.456,0.947,-2.67655153404284,-2.21287219631344,-3.2754461763566,94.985,0.534
52,0.0154,0.606,195307,0.913,0.905,-1.12085789761543,-1.98868611873039,-3.17725415017738,146.15,0.817
27,0.0169,0.712,206400,0.942,0.612,-0.41703174447963,-1.36171784078444,-2.9058915695542,112.495,0.582
38,0.0185,0.814,245928,0.515,0.839,-2.33510828469961,-2.18033437622688,-3.29954372793566,144.712,0.961
45,0.074,0.529,298125,0.593,0,-2.30558960201434,-1.74843397317338,-3.31593753771133,92.061,0.511
30,0.0181,0.733,296560,0.871,0.0869,-3.19418321227783,-2.03255068568199,-3.41428262121081,123.469,0.817
62,0.0313,0.568,268612,0.728,0,-0.0502412164367468,-1.85576482726765,-3.13269812862715,127.918,0.165
33,0.0658,0.653,441852,0.595,0.904,-2.1982250776698,-2.17513321067237,-3.39322921201298,123.999,0.0391
57,0.0027199999999999,0.493,235276,0.865,0.276,-2.23492644452023,-1.67173567855249,-2.79852210426629,150.003,0.43
38,0.000948,0.804,224333,0.86,0,-2.09557092360972,-1.429313899763,-2.18925640768704,139.987,0.484
25,0.0419,0.606,231093,0.661,2.23e-06,-2.14558134418438,-1.83323048091498,-3.40822199659912,165.079,0.618
49,0.00305,0.454,223148,0.635,0,-1.20064501423326,-1.83886666186814,-3.5335865697079,142.04,0.157
54,0.0207,0.739,237745,0.89,0.311,-1.58963528513792,-1.9286516394884,-1.67131331615219,125.043,0.132
35,0.000167,0.483,288468,0.597,0.653,-1.33560124680437,-1.89155997854402,-3.25450300251135,54.951,0.0735
36,0.00695,0.89,235187,0.399,0.239,-2.23492644452023,-2.31639203364762,-2.92994453301599,89.927,0.861
43,0.0105,0.576,192000,0.889,0.00347,-2.10373423424888,-1.09862086114159,-2.18925640768704,149.945,0.146
30,0.0904,0.632,144907,0.799,0.783,-1.9173226922034,-2.03174350927938,-3.43889924884617,116.182,0.626
3,0.0279999999999999,0.762,257748,0.982,0.91,-1.57503648571677,-2.16159233294508,-2.80511191394534,126.631,0.252
33,0.29,0.622,278009,0.735,0.752,-1.22758266996507,-2.22955972727485,-2.95459033022282,92.999,0.425
47,0.0258,0.548,3e+05,0.914,0.879,-1.39030238251743,-1.81984219539079,-2.1803674602698,149.975,0.199
48,0.0157,0.708,358080,0.507,0.865,-2.2730262907525,-2.30144836310318,-1.93102153656156,168.781,0.74
35,0.00124,0.778,506671,0.588,0.894,-2.60911025324731,-2.29596014208024,-2.89679232569909,128.001,0.0773
31,0.00409,0.559,226286,0.705,0,-2.12026353620009,-2.02143609279494,-2.48891467118554,140.097,0.159
21,0.0549,0.468,123914,0.905,0.0102,-1.14570389620196,-1.76699096139263,-3.12584095890101,140.155,0.322
39,0.0323,0.839,271505,0.397,0.851,-2.68092153371396,-2.13464816949599,-2.93935194011788,113.99,0.822
22,0.0005099999999999,0.637,290213,0.996,0.845,-0.465215112513938,-2.09020380635016,-2.90042209374967,124.991,0.301
33,0.0508,0.397,241973,0.911,0.00713,-0.944175935363691,-1.77907876413485,-0.918793862092274,120.108,0.592
44,0.12,0.726,171365,0.704,0.00515,-2.42475272696825,-2.02794116126185,-2.05572501506252,125.899,0.436
39,0.0484,0.669,169957,0.773,0.0675,-0.944175935363691,-1.93124692346678,-1.08470938349912,202.458,0.633
30,0.00279,0.754,209498,0.867,0.776,-1.15836229307388,-1.59438133388217,-3.2114038100295,95.039,0.534
0,0.0028699999999999,0.728,197910,0.955,0.000554,-1.35479569406052,-1.2461213103953,-3.03863977456527,128.031,0.564
43,0.00818,0.782,361000,0.736,0.849,-0.153151179494175,-2.08039193797613,-2.97397078177248,122.998,0.119
38,0.0497,0.451,248432,0.663,0.578,-1.30563645810244,-2.00299551121636,-2.1119647333854,143.75,0.111
30,0.0104,0.64,196165,0.969,0.28,-0.412489723045129,-1.03134082456874,-0.999672340813206,109.808,0.109
27,0.0499,0.373,248388,0.957,0.388,-0.903868211875598,0.704729873206489,-1.1679623668029,150,0.49
36,0.0151,0.394,213500,0.92,0,-0.403467105445491,-1.94834398084635,-0.785262469467751,90.084,0.464
0,0.0125,0.547,178219,0.855,0.635,-0.623621117911335,-1.81073828026556,-2.69266909906391,155.027,0.352
37,0.226,0.604,344000,0.635,0.908,-2.64085895156189,-2.70191907461676,-2.93935194011788,120.877,0.225
42,0.282,0.658,203890,0.702,0.00565,-2.24431618487007,-1.97826464281932,-3.19174715747995,118.91,0.416
48,0.0624,0.623,224595,0.892,0.556,-1.07587280169862,-1.52305134964216,-2.64507540194082,148.033,0.442
54,0.324,0.692,218067,0.621,0.916,-2.04794287462046,-1.96695708947976,-3.72970144863419,87.982,0.674
46,0.00836,0.572,268052,0.924,0.0199,-2.34236596300589,-1.5381334556811,-1.62455155024415,154.008,0.214
61,0.00618,0.554,219800,0.849,0,-1.18744350237473,-1.674117750282,-2.90406508502817,135.999,0.511
29,0.00238,0.525,211533,0.723,0.755,-0.403467105445491,-2.04776675301819,-3.06401111430729,111.077,0.541
31,0.00062,0.935,577604,0.433,0.878,-3.13729583787578,-2.18474292105349,-2.85771097565662,121.011,0.308
42,0.0001889999999999,0.635,227225,0.952,0.00605,-1.87080267656851,-1.64519569737832,-3.0261914810387,117.873,0.962
26,0.00143,0.5,170031,0.939,0.000123,-0.179126665897435,-1.15953013074697,-1.76026080216868,144.982,0.187
31,0.0412,0.616,156000,0.626,0.454,-2.32380872944567,-1.98640783579533,-2.95459033022282,149.962,0.152
25,0.222,0.713,297400,0.589,1.61e-06,-2.34236596300589,-1.65291800759725,-3.43889924884617,96.013,0.73
47,0.0665,0.712,211765,0.624,0.0339,-1.25176346816228,-1.89444360038401,-2.46510402249182,170.061,0.413
52,0.0421,0.581,292547,0.959,0.93,-1.41881755282545,-1.58142583462326,-2.99974029495153,124.969,0.731
39,0.253,0.767,145455,0.785,0.000279,-2.12026353620009,-1.94297273368957,-1.22417551164346,132.051,0.609
36,0.0657,0.504,1052133,0.325,0.525,-1.1679623668029,-2.37390716111189,-2.45108510131249,142.017,0.388
29,0.484,0.425,216000,0.873,0.809,-1.94491064872223,-1.86174653846873,-2.57702193869581,159.93,0.313
64,0.000208,0.514,224211,0.924,0.805,-2.68238245435363,-1.75624976254097,-2.95651156040071,151.994,0.0675
30,0.0154,0.686,225600,0.995,0.000725,-1.09362474715707,-0.906942198073606,-2.2730262907525,149.968,0.713
49,0.046,0.698,254627,0.517,0.587,-1.37832619147071,-2.27148149908408,-2.68238245435363,99.981,0.33
37,0.28,0.846,190293,0.375,0.162,-2.29263476214088,-2.11895165920516,-2.69711026106388,124.962,0.332
54,0.0174,0.476,214067,0.938,0.000111,-0.95711272639441,-1.13080945474301,-1.45243416362444,100.047,0.258
32,0.189,0.696,441773,0.849,0.771,-1.86433016206289,-2.19682738289522,-3.10109278921182,107.819,0.596
36,0.141,0.78,512867,0.79,0.858,-2.57177258280966,-2.29810808502269,-3.15355635874756,109.088,0.628
26,0.0289999999999999,0.741,219429,0.931,0.000324,-1.90380897303668,-1.81994283924651,-1.67664666212755,139.969,0.155
21,0.0116,0.681,278040,0.58,0.843,-2.22562405185792,-2.01521725722602,-2.26336437984076,135.717,0.207
39,0.196,0.533,274480,0.683,0.000444,-1.73727128394399,-1.78328141074164,-2.63526453137656,129.57,0.301
48,0.147,0.662,303947,0.796,0.876,-1.26940060964839,-1.93383525084466,-2.49738417129911,127.998,0.168
32,0.907,0.41,367053,0.878,0.922,-1.86433016206289,-2.17167545999029,-2.16282315061889,141.829,0.115
24,0.0502,0.737,265600,0.725,0.747,-2.28278246569787,-1.93472617295118,-2.2730262907525,75,0.899
47,5.07e-05,0.806,404205,0.492,0.897,-0.994252273343867,-2.2266725630419,-2.52948569318597,117.002,0.546
39,0.0626,0.858,254920,0.717,0.243,-1.53247687129797,-2.05938587279911,-2.30759763481759,120.004,0.582
25,0.0799,0.444,312280,0.344,0.0104,-2.24431618487007,-2.16813575580874,-3.24419363285249,64.413,0.165
35,0.127,0.713,137533,0.422,0.857,-2.37408109469912,-2.62054725083503,-3.24163281199082,117.993,0.142
37,0.122,0.767,110571,0.63,0.031,-2.34758245892478,-1.91074247241401,-1.09661428600544,139.933,0.225
30,0.0071,0.722,345240,0.549,0.346,-1.82635091399767,-1.87748115971432,-3.44514926919134,132.994,0.207
52,0.00252,0.694,195353,0.949,0.12,-2.04022082852655,-1.56144835901826,-2.44414865731583,150.033,0.389
26,0.109,0.494,174693,0.366,0.62,-2.31162583764619,-2.41329427881272,-3.58632286578884,98.094,0.298
39,0.0455,0.604,199385,0.89,0.000279,-2.33717653776366,-1.61649600824888,-2.95651156040071,130.085,0.216
33,0.634,0.498,337960,0.864,0.836,-1.89711998488588,-2.03601426056248,-3.3270179834879,146.02,0.0865
27,0.0257,0.733,212200,0.665,0.33,-1.04696905551627,-2.20487897896575,-1.56064774826467,149.986,0.258
39,0.306,0.891,192284,0.377,0.00308,-2.39470038190185,-2.42224684890498,-1.91054300521802,121.977,0.285
35,0.609,0.494,377400,0.931,0.793,-1.01887732064926,-1.51161355520524,-1.12085789761543,155.924,0.135
27,0.00625,0.673,217846,0.923,0.301,-0.373966441048793,-1.4232511633219,-1.14885350510486,130.049,0.426
40,0.101,0.768,194520,0.74,0.0103,-2.16282315061889,-1.63528389300782,-3.56489347433295,110.053,0.893
38,0.238,0.326,311000,0.761,0.759,-2.3382122706372,-2.00854675777282,-3.03447310187042,75.146,0.09
30,0.00679,0.713,385773,0.913,0.761,-2.31973125182902,-2.12176902302198,-2.96229749746775,119.996,0.132
37,3.11e-05,0.541,222968,0.991,0.0682,-0.156653810045377,-1.73856489763812,-3.03863977456527,140.092,0.839
23,0.0435,0.506,161533,0.652,0.813,-1.55116900431012,-2.27933601266281,-3.37845789469267,113.687,0.0904
33,0.0227,0.624,185809,0.888,0.0288,-2.03255795578099,-1.73613534306919,-2.85249810546808,128.006,0.375
44,0.00621,0.711,285987,0.621,0.0297,-1.83885107676191,-1.95123743504878,-3.26491976336961,142.065,0.607
31,0.0147,0.358,403667,0.489,1.33e-05,-2.05572501506252,-2.04577754719574,-3.41428262121081,119.872,0.178
34,6.3e-05,0.466,259374,0.737,0.0113,-1.93102153656156,-2.15299744164666,-3.2289261607217,124.031,0.209
33,0.00426,0.493,267586,0.983,0.14,-1.49165487677772,-0.905724824532427,-1.95899538860397,173.963,0.31
34,0.000459,0.582,253000,0.744,0.051,-2.5408422821183,-1.7641037161163,-3.13040717688059,126.014,0.248
58,0.867,0.567,272728,0.587,0,-2.04022082852655,-1.77855203543159,-3.17725415017738,83.046,0.572
67,0.209,0.597,167320,0.856,0.0159,-1.2801341652915,-1.92100424894525,-3.14423228187243,131.95,0.771
68,0.00277,0.663,172017,0.842,0.000974,-2.09557092360972,-1.60725868653715,-2.29263476214088,159.132,0.346
57,0.0966,0.778,282733,0.917,0,-2.12863178587061,-1.74010744921523,-1.54177926396029,99.97,0.358
56,0.0527,0.54,259918,0.555,0,-0.884307686021104,-2.14418837915591,-2.63108915996608,97.984,0.155
50,0.0188,0.89,251373,0.946,0.000128,-2.20727491318972,-1.78349102360407,-3.01797788250131,120,0.872
56,0.392,0.826,234589,0.426,1.67e-06,-1.76026080216868,-2.1123983121576,-1.43548460531066,121.093,0.316
60,0.296,0.782,271720,0.727,0,-2.33098456751574,-1.82456047462668,-2.95843648881029,128.879,0.398
49,0.315,0.777,214256,0.478,0,-2.32380872944567,-1.85237095570781,-2.99373427089132,100.034,0.14
66,0.168,0.871,386880,0.687,1.36e-06,-3.1055471395612,-1.73136693506536,-1.74869997976761,94.996,0.592
73,0.0838,0.806,224693,0.875,0.0019199999999999,-2.7333680090865,-1.5628143367589,-2.43041846450393,125.063,0.917
57,0.142,0.67,144238,0.549,3.1e-06,-2.23492644452023,-1.95725981099861,-1.23100147671386,160.094,0.31
59,0.172,0.647,269693,0.673,0,-1.50058350752202,-1.81631262447625,-1.73727128394399,179.971,0.527
66,0.137,0.754,225173,0.869,0,-0.285018955032297,-1.56635474902865,-1.19402247347277,93.77,0.784
54,0.475,0.565,178027,0.717,0,-1.64506509007725,-1.64544196572979,-1.10563690360507,75.505,0.341
52,0.221,0.545,182029,0.793,0,-1.93794197940614,-1.73735096974096,-0.787457860031187,151.89,0.649
52,0.00626,0.863,151580,0.907,0.0506,-2.63247901425514,-1.89416492376916,-3.04492251774476,130.037,0.553
64,0.158,0.536,286267,0.946,0,-0.999672340813206,-1.44256999901609,-1.02165124753198,185.967,0.779
61,0.0142,0.795,193687,0.597,0,-1.20397280432594,-1.87501925906144,-1.33560124680437,128.907,0.457
49,0.0895,0.758,240517,0.685,0,-1.07880966137193,-1.81843201102491,-3.35813789220171,111.088,0.36
66,0.73,0.425,286957,0.406,3.59e-06,-2.23492644452023,-2.07320452416294,-1.73727128394399,184.061,0.124
49,0.0664,0.736,221858,0.597,2.15e-06,-2.34653698052323,-1.81742339580272,-1.91054300521802,56.385,0.403
67,0.12,0.651,205707,0.733,0,-0.382725621138675,-1.74832492777126,-1.40649706843741,83.185,0.499
51,0.114,0.839,137143,0.538,0.00134,-1.73727128394399,-2.08607567748829,-1.59454929994035,95.986,0.434
52,0.00202,0.566,190067,0.852,0,-1.89711998488588,-1.53474455248326,-1.15201306539522,95.375,0.357
57,0.0276,0.667,241040,0.703,0,-1.31676829847128,-1.74865202318165,-1.88387475813586,85.476,0.518
44,0.268,0.623,204167,0.417,0.000204,-1.4740332754279,-2.35986497360187,-3.18689277901515,143.919,0.253
66,0.21,0.601,226987,0.422,0,-2.47812966550898,-2.37307877868532,-0.657780036722654,132.456,0.563
52,0.00618,0.699,321213,0.739,1.42e-05,-1.08470938349912,-1.67625583402343,-1.33560124680437,171.399,0.0631
49,0.0268,0.77,247973,0.587,0,-2.7790092900427,-1.81611052003211,-1.32802545299591,92.009,0.574
62,0.000455,0.876,250320,0.502,0,-2.1119647333854,-1.86376391245714,-1.17765549600856,135.973,0.27
62,0.266,0.705,124154,0.675,0,-1.17118298150295,-1.6427289484992,-1.69281952137315,139.91,0.118
62,0.0279999999999999,0.836,174385,0.62,0.00586,-2.79688141480883,-2.04162756184068,-2.97592964625781,134.003,0.476
70,0.31,0.596,232573,0.661,0,-2.46863967732413,-1.84093446547908,-1.48722027970985,111.89,0.86
78,0.222,0.786,220996,0.82,0,-0.553385238184787,-1.7205127369868,-1.46101790731583,119.982,0.49
82,0.711,0.611,240342,0.466,0.000264,-2.46863967732413,-2.24804768919825,-0.988861424708991,192.08,0.223
53,0.343,0.42,162187,0.441,0,-2.28278246569787,-2.16266189884596,-2.23492644452023,72.549,0.484
51,0.0496,0.719,264147,0.773,0,-1.23443201181064,-1.84417451682338,-3.27809518452817,120.018,0.759
59,0.878,0.632,68588,0.18,0,-1.39030238251743,-2.7390751136307,-0.378336440719912,85.004,0.704
76,0.0482,0.864,225008,0.666,0,-2.00991547903123,-1.76784463189751,-1.45243416362444,132.12,0.538
65,0.33,0.717,168784,0.79,0.000125,-0.657780036722654,-1.61509158008028,-1.6094379124341,125.981,0.375
71,0.106,0.672,169826,0.565,0,-2.1803674602698,-1.86663832156505,-0.818710403535291,163.827,0.313
90,0.0302,0.703,198903,0.723,2.06e-06,-2.07147337203066,-1.7598088635408,-3.18931702262666,104.969,0.288
64,0.0422,0.71,234721,0.695,0,-1.58474529984373,-1.64581123009715,-1.06711362160874,171.141,0.642
50,0.0618,0.951,200613,0.597,0,-2.28278246569787,-1.89787389138366,-2.07944154167984,135.003,0.462
72,0.0123,0.755,131500,0.569,0,-2.2730262907525,-1.99966661109567,-2.99573227355399,75.068,0.435
69,0.00796,0.759,309760,0.578,8.18e-05,-2.80511191394534,-2.32450176243234,-3.06187207605854,105.598,0.944
53,0.0109,0.853,191533,0.494,0.000884,-1.58474529984373,-2.21796583410866,-1.60445037092306,95.284,0.341
55,0.0762,0.698,229827,0.747,3.51e-06,-2.28278246569787,-1.61368470516962,-2.79360808946386,186.109,0.663
60,0.0922,0.854,257596,0.656,0,-1.46533756846034,-1.73635649272358,-1.65025990695436,120.018,0.207
55,0.352,0.72,157213,0.737,0,-1.77195684193188,-1.6029892036025,-2.12026353620009,75.018,0.623
73,0.482,0.826,228107,0.422,0,-2.22562405185792,-2.01792225007995,-2.20727491318972,119.994,0.218
52,0.00244,0.785,232091,0.864,0,-2.90955457731294,-1.75050325662254,-2.61866663996752,139.975,0.813
62,0.0289999999999999,0.835,163820,0.468,0,-1.40649706843741,-1.91019451067693,-1.43129172705063,126.072,0.401
59,0.104,0.551,274769,0.391,0,-1.75446368448436,-2.11687090292343,-0.916290731874155,87.993,0.353
58,0.0215,0.463,238249,0.698,4.65e-06,-1.43548460531066,-1.64556507226666,-3.30225743380725,93.072,0.351
52,0.0105,0.626,243373,0.582,0,-0.867500567704723,-1.69769005762089,-1.67131331615219,174.159,0.25
51,0.347,0.71,201728,0.679,0,-2.26336437984076,-2.10429958096888,-1.03282454813011,138.016,0.305
51,0.222,0.832,238600,0.67,7.47e-06,-2.14558134418438,-1.965836414207,-1.18744350237473,144.047,0.512
54,0.062,0.779,229068,0.644,0,-2.37623163316234,-1.90873174030631,-1.20397280432594,118.076,0.249
53,0.0944,0.674,199375,0.58,0,-1.63989711991881,-1.8386694855143,-2.90406508502817,75.033,0.265
69,0.0862,0.792,184699,0.839,0,-1.63989711991881,-1.42390908606131,-3.14888345304817,116.985,0.354
56,0.0015199999999999,0.822,211984,0.765,0,-1.09661428600544,-1.88238568417309,-1.52785792544168,145.105,0.642
66,0.675,0.693,290316,0.426,1.03e-05,-2.16282315061889,-2.31930815676697,-1.19732826160727,144.796,0.477
58,0.107,0.748,220630,0.539,0,-2.29263476214088,-2.00282932889491,-1.48722027970985,133.105,0.143
67,0.394,0.49,251973,0.351,7.78e-06,-2.1982250776698,-2.3463804245099,-1.63989711991881,82.127,0.316
49,0.0687,0.828,240000,0.574,0,-2.24431618487007,-1.82526111232363,-1.80180980508156,128.093,0.335
55,0.0114,0.49,301400,0.763,0,-1.98050159382493,-1.56076447299919,-2.22562405185792,79.015,0.632
47,0.296,0.545,195640,0.851,0,-2.49981726252375,-1.82666077632024,-0.84629836005412,170.419,0.586
52,0.149,0.668,172493,0.577,0.0011099999999999,-1.70374859190534,-1.9114725995284,-2.75829141753896,99.957,0.557
55,0.176,0.668,310800,0.616,0,-0.0565703514883944,-2.2131444492931,-2.70455631184795,121.727,0.61
55,0.0856,0.72,298053,0.734,0,-1.19402247347277,-1.65279599401391,-3.45459815838927,115.999,0.37
58,0.43,0.495,247055,0.533,0.000672,-2.24431618487007,-1.79690827285584,-3.52336501563636,79.71,0.424
48,0.116,0.531,147573,0.67,0,-0.972861083362549,-1.90276605427665,-2.6023397466801,87.729,0.808
70,0.000424,0.695,93447,0.686,0.0023,-1.00785792539965,-2.01217572543585,-3.04072963948473,105.219,0.354
54,0.134,0.634,287373,0.84,0,-0.725670372265505,-1.6706615281099,-1.39432653281715,169.041,0.489
72,0.0354,0.711,272901,0.508,0,-1.95899538860397,-1.93978883165795,-3.00780485478826,98.098,0.665
